global_round,train_loss,train_accuracy,train_f1_macro,train_f1_micro,train_f1_weighted,train_f1_binary,dev_loss,dev_accuracy,dev_f1_macro,dev_f1_micro,dev_f1_weighted,dev_f1_binary,test_loss,test_accuracy,test_f1_macro,test_f1_micro,test_f1_weighted,test_f1_binary
55,0.019969274537779098,0.992969298630618,0.9691819826020454,0.992969298630618,0.9929671447426385,0.9421065708929096,0.024710307976132946,0.990234375,0.9571127252311672,0.990234375,0.9902227520090882,0.9194232400339271,0.003248705500736833,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
56,0.019416547388890027,0.9932710454705056,0.970475948288237,0.9932710454705056,0.9932657081902049,0.9445336348219333,0.024155357215357453,0.9898231907894737,0.9550930783743454,0.9898231907894737,0.989786654142865,0.9156010230179028,0.002990333927422762,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
57,0.019404042726042525,0.9931338878160112,0.9697435582440534,0.9931338878160112,0.9931135276485642,0.9431407737216329,0.024342912543368966,0.9896175986842105,0.9539654269358907,0.9896175986842105,0.9895551313817664,0.9134532990574121,0.003104475200921297,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
58,0.018393314563214067,0.9934850114115169,0.9711460296268883,0.9934850114115169,0.9934491446841014,0.9457576795706292,0.023783743038381402,0.9901315789473685,0.955997165387573,0.9901315789473685,0.9900439322272103,0.9172413793103448,0.0029291913758963347,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
59,0.0186433773160797,0.993677032127809,0.9722666462229166,0.993677032127809,0.9936730883221987,0.9478990077077823,0.023801865693377822,0.9903371710526315,0.9570525638684555,0.9903371710526315,0.9902672127470132,0.9192439862542955,0.0032190553300082683,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
60,0.018169358699697623,0.9934850114115169,0.9713808462475971,0.9934850114115169,0.9934759731106617,0.9462292558129004,0.023854169406388934,0.9901315789473685,0.956209234301191,0.9901315789473685,0.9900681875067775,0.9176672384219554,0.0028356814816594125,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
61,0.018721222870962256,0.9937456109550562,0.9725877262039475,0.9937456109550562,0.9937440254415675,0.9485048333182763,0.024011238429107164,0.9911595394736842,0.9609587972251239,0.9911595394736842,0.9911242417384709,0.9266211604095563,0.0031276446029543875,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
62,0.017801102012751646,0.9938004740168539,0.9729822249358879,0.9938004740168539,0.9938164781458607,0.9492659273559916,0.02353549459458966,0.9905427631578947,0.9585656727161481,0.9905427631578947,0.9905427631578947,0.922165820642978,0.0031104476038366557,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
63,0.018386662695059824,0.99365234375,0.972287804981471,0.99365234375,0.9936631567769135,0.9479555575547659,0.023934749249172837,0.9904399671052632,0.9578819073866949,0.9904399671052632,0.9904133207334603,0.9208510638297872,0.003471062361449003,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
64,0.019245434409855038,0.9933780284410112,0.9712124718643329,0.9933780284410112,0.9934032512201594,0.9459519971341572,0.02404328710154483,0.9897203947368421,0.9551754314180414,0.9897203947368421,0.9897446652028739,0.9158249158249159,0.003381998920813203,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
65,0.017887752038149393,0.9939184295997191,0.9732983457679553,0.9939184295997191,0.9939115423136797,0.9498336840676125,0.023589800062932466,0.9904399671052632,0.9579488754104637,0.9904399671052632,0.990420968688882,0.9209855564995751,0.0035126277968287466,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
66,0.018714244854819616,0.9936303985252809,0.9722654754580251,0.9936303985252809,0.9936496296003142,0.9479232080380371,0.024155051447451115,0.9905427631578947,0.9588261977297214,0.9905427631578947,0.9905724811859371,0.9226890756302522,0.0033140968259423973,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
67,0.018806017942470235,0.9935042134831461,0.9714609661369471,0.9935042134831461,0.9934947186671647,0.946379240070649,0.024654583417271312,0.9898231907894737,0.9548770026401305,0.9898231907894737,0.9897619604633154,0.9151670951156813,0.0032792216271162033,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
68,0.017927113304364632,0.9937209225772472,0.9725554549138962,0.9937209225772472,0.9937279967518661,0.9484540725561286,0.02307933975795382,0.9904399671052632,0.9580821279932723,0.9904399671052632,0.990436181234301,0.9212531752751905,0.0032160672344267367,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
69,0.01820144646152268,0.993871795997191,0.9732795890812758,0.993871795997191,0.9938860808586547,0.9498225596334396,0.024360684775992444,0.990234375,0.9571806683802245,0.990234375,0.9902305077124581,0.9195596951735817,0.0029621355894953014,0.9993,0.8937641047121689,0.9993,0.9992894114683167,0.7878787878787878
70,0.018041801636939178,0.9938800254564607,0.973262121407225,0.9938800254564607,0.9938882051964127,0.9497827897449749,0.024242830021600974,0.990234375,0.9569074994501295,0.990234375,0.9901993145815373,0.9190110826939472,0.0030903252001851797,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
71,0.01806275767412853,0.9935453607794944,0.9712026343891335,0.9935453607794944,0.9934857293348195,0.9458370738669061,0.025157632551303034,0.9896175986842105,0.9531372914221747,0.9896175986842105,0.9894603376602451,0.9117903930131004,0.003403487740829587,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
72,0.018352408905832746,0.9937620698735955,0.972701380976185,0.9937620698735955,0.9937652270431637,0.9487237304951746,0.02444925041575181,0.9897203947368421,0.9549626877349435,0.9897203947368421,0.9897203947368421,0.9153976311336718,0.002954646899551153,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
73,0.018326486730974253,0.9939403748244382,0.9735502789550681,0.9939403748244382,0.993951268296845,0.9503271795102426,0.023747185882377,0.9907483552631579,0.9594664189614492,0.9907483552631579,0.9907483552631579,0.9238578680203046,0.003083621118962765,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
74,0.01756072961633732,0.9936852615870787,0.9722787092684997,0.9936852615870787,0.9936785792230204,0.9479185520361991,0.023680424856904306,0.9910567434210527,0.9607865068324162,0.9910567434210527,0.99105320179983,0.9263336155800169,0.0028474079348146915,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
75,0.017393694364523326,0.9940885050912921,0.9741664339053911,0.9940885050912921,0.9940956617006166,0.9514803557356749,0.023576487443949048,0.9901315789473685,0.9565578529004599,0.9901315789473685,0.9901080239478034,0.9183673469387755,0.002895964503660798,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
76,0.01749367247142023,0.9943463614817416,0.9752839137416164,0.9943463614817416,0.9943521371330231,0.9535779444557064,0.023372265755345945,0.9912623355263158,0.9617485512185132,0.9912623355263158,0.991265789450752,0.9281487743026204,0.003388505505025387,0.9991,0.8546133603860178,0.9991,0.9990565192176906,0.7096774193548387
77,0.017973106635049026,0.9942037175210674,0.9744741830329458,0.9942037175210674,0.9941883890924043,0.9520328709904429,0.02458713360522923,0.9899259868421053,0.9553685926245521,0.9899259868421053,0.9898694677394129,0.916095890410959,0.003002649672701955,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
78,0.017576192449412067,0.9942503511235955,0.9747497960220897,0.9942503511235955,0.9942431684193361,0.9525598660087818,0.024286707569109767,0.9906455592105263,0.9586559426407996,0.9906455592105263,0.9906044366462786,0.9222886421861657,0.0029843210257589816,0.9992,0.8747996794871795,0.9992,0.9991750400641025,0.75
