global_round,train_loss,train_mse,train_mae,train_r2,train_mape,dev_loss,dev_mse,dev_mae,dev_r2,dev_mape,test_loss,test_mse,test_mae,test_r2,test_mape
210,67323690.66666667,67323690.69413742,4435.70773540399,0.47647019025135917,5.653326721796793,94071816.20512821,94071815.91601498,5162.824889241121,0.31054925481926277,5.773219989037461,153114575.4945138,153114558.71586132,5234.777481669901,-0.2688508406611336,3.37941790914835
211,67416989.002849,67416988.97337659,4482.036221535457,0.4757446740196085,5.824863660060007,93920968.1025641,93920968.82262035,5202.726545890172,0.3116548106112561,5.922741736320633,154182975.14541557,154182977.16773942,5303.400899867119,-0.2777047580300178,3.4537506267864404
212,66588086.792022794,66588086.66574164,4427.812946628641,0.48219047434549767,5.810067964773776,93703609.33333333,93703607.76980256,5166.589506690319,0.31324784608505074,5.907812192847362,158697161.9967209,158697158.0452889,5459.251437601548,-0.31511349466102834,3.5702009464299045
213,66887307.01994302,66887307.067180745,4449.5745893988515,0.47986364409862337,5.734382048582071,93777543.79487179,93777544.176746,5180.993147691091,0.31270596741111667,5.82614853653734,154984567.73363602,154984565.08216932,5279.993079379973,-0.2843474673035078,3.4071779157085422
214,66703389.242165245,66703389.100955844,4477.367972756722,0.48129384700155875,5.8981460854059815,94193407.58974358,94193408.084301,5216.804751399236,0.3096581078777838,5.9929653682054145,155368758.64194727,155368758.51982647,5310.188960933312,-0.28753125446546135,3.4422576246589642
215,67061209.76638176,67061209.8396396,4461.467408801076,0.47851132243530625,5.810750541692842,93574304.3076923,93574303.52698642,5175.674908845853,0.3141955146901111,5.889250186511372,154284836.28906545,154284835.209192,5300.23207346887,-0.27854884929481405,3.438815922030032
216,66639080.66096866,66639080.392123684,4451.254593949033,0.4817939313812616,5.783158039223975,93536410.05128205,93536409.24266587,5181.084330167526,0.3144732412579305,5.849756785565017,156265255.2291588,156265260.27222133,5370.626555318805,-0.29496050882063574,3.493442039346472
217,66379153.81196581,66379153.43372672,4417.745969246255,0.48381520368043385,5.763162456931781,93481514.25641026,93481511.71878068,5155.123803936518,0.3148755842804678,5.864999562654591,158359833.64964056,158359825.28548777,5461.922522238997,-0.3123180390267246,3.5645813656028422
218,66455692.638176635,66455692.76680028,4423.111516982402,0.48322001018956706,5.738157746265447,93605584.92307693,93605583.97926772,5158.822480097795,0.3139662607852626,5.830696678694905,156200715.678648,156200714.9078814,5368.259659658301,-0.2944256253941977,3.5004975403294405
219,66172082.643874645,66172082.830342904,4418.510776684155,0.48542544863991743,5.735655002350323,93673588.3076923,93673588.44230834,5165.170104925449,0.3134678572276993,5.8407230399727945,158597026.1692521,158597028.0177426,5414.670467889088,-0.31428372334017496,3.5173842385563736
220,66299325.51566952,66299325.4006001,4437.963991620262,0.4844359711185302,5.77662065878716,93584786.97435898,93584787.41511813,5177.973969774369,0.3141186784516009,5.883582857012989,155830130.7746248,155830132.09398142,5337.384600986342,-0.29135462862618855,3.4647829304767077
221,66044622.57549857,66044622.236015886,4429.876648437603,0.48641662158380194,5.788056615192345,93334260.61538461,93334260.46662793,5173.5771879721915,0.3159547862129163,5.904533472004201,157644686.25551772,157644686.93644875,5443.591035763753,-0.30639173193367353,3.570097671351274
222,65570225.481481485,65570225.40476215,4393.496383044115,0.4901056778469228,5.806066008557561,93446120.71794872,93446118.61431915,5160.256305541748,0.3151349797434728,5.924584783400246,162220883.50308993,162220881.67365053,5539.141458939297,-0.34431437356896577,3.6212091903397767
223,66143567.79487179,66143567.807795025,4434.158555955968,0.4856471902612628,5.815067631985705,93329319.28205128,93329319.1247783,5173.1855193315405,0.3159910012236211,5.927883109765046,157590676.6623786,157590685.04986942,5439.914963786577,-0.30594422165275614,3.5739073053312387
224,65947019.76068376,65947019.975290954,4460.532122039387,0.48717560690474193,5.88127605506182,93273064.1025641,93273064.93311273,5205.740562677383,0.3164032872413376,5.973180091413162,157692651.29020053,157692653.07529816,5451.3171975439745,-0.30678922434793354,3.587553102760031
225,65943018.24501424,65943018.10659704,4433.203095126356,0.4872067266715635,5.851124104045729,93751107.48717949,93751108.10314311,5193.109182107143,0.3128997169466996,5.974117863714519,158174079.12523648,158174088.58526158,5403.962693471208,-0.31077885052498977,3.5130749006542037
226,65448629.36752137,65448629.165704384,4413.886824837437,0.49105124775320264,5.816076662472088,93818495.79487179,93818495.25127816,5187.089487045239,0.3124058376796214,5.93176354451672,159661181.56741077,159661185.97718644,5481.765267525965,-0.3231023342728052,3.59171406778351
227,65319522.38176638,65319522.46743656,4376.763797480836,0.4920552213096808,5.800800782276631,93949322.76923077,93949323.94958425,5158.9440006720715,0.31144699636610096,5.938764737531215,160815044.6674234,160815045.28251693,5519.06000302012,-0.33266429468892844,3.6172324198350156
228,65143516.33048433,65143516.004209906,4369.4826091972855,0.4934239019220704,5.743613856895024,93526771.38461539,93526771.74670343,5147.395434376521,0.3145438743025707,5.863562127259451,160977957.2566528,160977954.30048087,5516.107408473284,-0.33401431160520656,3.603533312968599
229,65138627.64672365,65138626.93216405,4362.095794132972,0.4934619208561428,5.75665727204559,93733851.58974358,93733851.26325767,5142.468558763846,0.3130261920338724,5.898100998270071,161533477.92861646,161533490.28744254,5515.3143082309725,-0.3386180038339899,3.591427343102603
230,65105644.59259259,65105644.518444575,4379.5904034177465,0.49371840229085884,5.763924779374164,93606744.20512821,93606744.06989713,5155.86607639759,0.31395775850069274,5.895020898083024,161087414.95573214,161087413.02260298,5555.82582249511,-0.33492138923875836,3.655143051373103
231,65252076.786324784,65252076.8368594,4372.036098652756,0.4925796993616173,5.806540415144667,93838614.97435898,93838615.5241562,5148.688304008581,0.3122583765405551,5.927653007793991,159966174.1556312,159966177.13577214,5479.393556423334,-0.3256297770660397,3.5622793643555624
232,65445937.61823362,65445937.40441143,4416.069729219815,0.4910721797202867,5.8170405444700775,93951886.66666667,93951886.26720174,5190.018466680478,0.3114282171836905,5.94038061517756,158570401.8191449,158570407.0608891,5439.381646050348,-0.31406311712371804,3.5563655033166848
233,64984957.481481485,64984957.59351003,4358.833518003806,0.49465690108970184,5.705802720385189,93865544.82051282,93865545.33174564,5149.125838007682,0.31206100843694917,5.849169996890048,160525857.85344937,160525849.04181775,5486.409417985562,-0.3302677433994583,3.565795299719057
234,65034409.61823362,65034409.79809402,4401.356136483684,0.4942723454750205,5.8093033046774485,93989809.74358974,93989809.69770612,5188.623879995102,0.31115027700398357,5.944473279496348,159643243.0712574,159643234.33014134,5507.982236221589,-0.32295357008842296,3.6265815197181754
235,65050034.98575499,65050034.76342517,4402.863521314075,0.4941508409193016,5.784556297256352,93711180.92307693,93711181.48781608,5178.902861482058,0.3131923384340358,5.9051918713394995,158740441.47912726,158740438.61303425,5492.125344626554,-0.3154721580384925,3.618417756552201
236,64976154.017094016,64976153.990637116,4370.937241006101,0.49472536062437156,5.713067676732206,93947697.64102565,93947698.28952166,5156.898669860302,0.3114589108011595,5.850936865198741,158259650.7504099,158259651.63977194,5379.215574016515,-0.3114879062448086,3.475239002375675
237,64407748.102564104,64407748.28522294,4307.346254841894,0.499145458924797,5.631180360479437,93970315.17948718,93970314.97457348,5117.9229800089815,0.3112931534995632,5.802917952740385,161075301.20418715,161075297.25373995,5511.623576662311,-0.3348209866145009,3.591692024169165
238,64437703.33903134,64437703.224506095,4339.157637708887,0.49891252006624287,5.767192987673667,94082562.87179486,94082564.87717006,5149.890798354761,0.31047047586505505,5.933892989814841,161745642.8563501,161745645.65491304,5528.907755402993,-0.34037612219075086,3.6164413547466467
239,64520902.8034188,64520902.70950197,4357.139991130245,0.49826553517723904,5.775323218934209,94008926.05128205,94008926.18583724,5157.470775411679,0.31101017258632246,5.941912107302949,161770035.28818262,161770037.5499566,5558.503406760882,-0.34057825631039895,3.6461043418504824
240,64213100.56980057,64213100.492798164,4357.516885408988,0.5006591002698488,5.826971246545638,94132409.33333333,94132410.45010087,5176.867322683334,0.3101051585054775,6.012525573226781,162548038.6661622,162548047.69116887,5591.917195160762,-0.3470255780412608,3.690419647170859
241,64610234.44444445,64610234.47219806,4356.826498686079,0.4975708638030675,5.751283495918299,93958506.15384616,93958505.51942594,5159.198922285666,0.31137970479627586,5.912879245896466,160655421.88018665,160655424.10260183,5534.959057333912,-0.331341523882408,3.6437806819538228
242,64047203.57834758,64047203.58199791,4340.892415596889,0.5019491658805375,5.772498958988724,93962024.61538461,93962024.39410597,5159.97973941534,0.3113539150233591,5.960574940180767,163740749.5492496,163740752.1605011,5669.006478675153,-0.35690944591943485,3.7417537644885845
243,64469820.997150995,64469820.778067075,4339.296400126229,0.4986627640512056,5.672253333728102,94084487.17948718,94084485.56709445,5148.465138050226,0.31045639916113754,5.8548551708935115,160321099.0541052,160321105.64863396,5521.392616513488,-0.32857104761337563,3.6159070783108573
244,64605200.69515669,64605200.67340706,4330.968078430901,0.4976100081770046,5.653277399927773,94170746.66666667,94170746.1078166,5134.970008397714,0.3098241971195219,5.840982904133927,159411121.14919913,159411120.43757802,5394.825430847083,-0.32103005667351225,3.472667612741247
245,63913489.93732194,63913490.098473,4322.109470950912,0.5029889632218428,5.687333161988842,94167286.05128205,94167286.06042144,5152.509934740189,0.30984955574826467,5.879068111338937,165706819.01778284,165706825.34381294,5607.95215038887,-0.37320217230919583,3.6582402448253184
246,64275717.04843305,64275717.274742976,4315.5552868911,0.5001721728361233,5.66810549746499,94011874.97435898,94011874.24029973,5131.72142125093,0.31098856634510974,5.86907109407404,162158606.8719889,162158598.93435496,5518.159077092399,-0.343798240375776,3.610916695292875
247,64139839.73789174,64139839.965314634,4326.965646363731,0.5012287967558866,5.677327885174372,94151973.74358974,94151974.86980915,5145.725308100383,0.30996177120487567,5.862022420616444,161200618.2429058,161200611.52753878,5490.278501570518,-0.3358594582202712,3.579795719787872
248,64108513.91452991,64108514.06820256,4302.202830238899,0.5014723966058978,5.603443071959681,94063059.58974358,94063060.42466635,5121.074575494497,0.3106134236670304,5.781327038856395,161939158.84172025,161939166.27039373,5450.875522597649,-0.3419798155148692,3.5264518601955936
249,63807338.60968661,63807338.91789303,4279.461849004964,0.5038144275836542,5.573849946808584,94016801.02564102,94016801.54320452,5106.404114597883,0.3109524542255939,5.758104316179604,164616782.98902762,164616788.96706095,5602.379280135556,-0.36416910853921425,3.653229846224995
250,63723942.404558405,63723942.395418555,4285.9587433311,0.5044629446969409,5.63817518564036,94225605.53846154,94225605.57393329,5127.114692024696,0.3094221330217254,5.872603600678229,163826081.1835036,163826085.9126879,5569.559017793846,-0.3576166014251363,3.6251157487304595
251,63674011.327635325,63674011.3926309,4313.167574750732,0.5048512235943164,5.758692394373591,94228666.05128205,94228664.91379333,5150.796589967532,0.3093997111717194,5.953111694157269,163086454.1717745,163086462.377603,5583.526878631164,-0.35148738711569383,3.650764564829603
252,64108313.18518519,64108313.322264366,4299.18330406837,0.5014739576683076,5.565461869444724,93942671.07692307,93942670.96523726,5112.519537650622,0.31149575597567203,5.759239402088701,160663192.15336108,160663190.39342195,5483.561845301921,-0.3314058826521984,3.5607867080355753
253,63611431.53276353,63611431.75591629,4300.82951305259,0.5053378621752609,5.70289437269033,94002244.41025642,94002244.6817468,5131.987837516344,0.31105914121661016,5.908691735275029,164319926.14251482,164319922.36794096,5657.701670340322,-0.3617089934657898,3.7242187941760756
254,63560872.93447293,63560873.280396596,4318.7882347127315,0.5057310204943771,5.7750385916608415,94028248.51282051,94028248.86147887,5155.076433389615,0.3108685570238898,5.972007913696364,162646305.59414807,162646303.6647879,5579.124156392377,-0.3478398191935854,3.6507937824461325
255,63542834.87179487,63542834.90394116,4329.3213221157375,0.5058712924803084,5.779810358822218,93860225.23076923,93860224.63920975,5157.09023245787,0.312100003702407,5.964570657922539,162951495.3946273,162951508.16704515,5566.778818962568,-0.3503690299525788,3.6400222862059715
