global_round,train_loss,train_mape,train_r2,train_mae,train_mse,dev_loss,dev_mape,dev_r2,dev_mae,dev_mse,test_loss,test_mape,test_r2,test_mae,test_mse
153,106701033.3095238,1.8406435952275264,0.15112642265439158,2925.1854772454217,106701037.64433882,167456510.42105263,1.6173895433196195,0.00736268375251059,2882.744668157477,167456515.11606827,119246965.45541683,1.5957730300957909,0.011807817685618005,2883.1530952622,119246963.53015962
154,107853509.73809524,1.8737662572228382,0.14195779016839594,2956.7703007260957,107853509.13849752,167652033.2631579,1.6504371933324207,0.0062038289370922595,2909.1331698016115,167652012.28884134,119418714.06280741,1.6297622441598039,0.010384561533092085,2910.202482641352,119418710.46112283
155,112810322.33333333,1.8622088704757207,0.10252327588419174,2955.722427159548,112810317.43765838,167548793.15789473,1.6368944756731354,0.006815659010355413,2898.7112989676625,167548797.4184805,119298511.2430319,1.615107770688202,0.011380646980137743,2899.6507318491654,119298511.00285694
156,111169951.45238096,1.8541323698833683,0.11557348214969254,2948.289637372607,111169942.96121892,167547588.31578946,1.6349047265497685,0.006822809637356264,2896.381429295791,167547591.11779153,119375885.29776768,1.6142297480447094,0.010739408647175375,2898.8828984680445,119375890.4088808
157,105606752.90476191,1.8388389259954996,0.1598321554480906,2923.158135595776,105606751.3485553,167527965.47368422,1.6137666175464618,0.006939115731715462,2879.9144215332835,167527970.4437252,119314046.68886366,1.592871479615793,0.011251849839368111,2881.21915683946,119314053.19011872
158,106509992.0,1.8784683359284613,0.15264629958389886,2959.7575079827084,106509993.35953821,167514823.47368422,1.6576842509319012,0.007017099905265112,2916.089839834916,167514814.62364563,119348846.90906797,1.6356108076555849,0.010963453284306923,2916.970202188712,119348854.53149652
159,104648454.09523809,1.880565861442061,0.16745600736445565,2953.1342799777076,104648454.45720118,167575982.7368421,1.6580543079592436,0.006654470816114477,2915.1276100811206,167575989.63948974,119355680.15891033,1.636395479242997,0.010906974749732679,2916.3854931511305,119355669.89987642
160,108646486.42857143,1.8881427573308698,0.13564917699060186,2967.876006640139,108646484.19406731,167722933.89473686,1.6632493515463131,0.005783471619249192,2919.1107885461106,167722925.975439,119415373.0470425,1.6421526535115,0.010412144085636843,2920.775560882988,119415382.02390563
161,108874821.23809524,1.901219987549288,0.13383260021984877,2980.6206187295415,108874822.82018648,167810354.7368421,1.676186413506241,0.005265263628121297,2930.3907924702294,167810346.9325995,119525105.58582419,1.6551020207616411,0.009502904369725118,2932.3081238816762,119525101.64847253
162,107692486.92857143,1.9021240159773356,0.1432387946653081,2983.879231112344,107692490.4512685,167871413.57894737,1.6815345428292205,0.004903286681626873,2935.654770229992,167871411.93289736,119588936.35691765,1.6592891315158944,0.008973854996827124,2936.915426318981,119588943.00686891
163,106104926.71428572,1.9164889759482056,0.1558688164580827,2987.264098894738,106104931.98941405,167687138.9473684,1.693662261294003,0.005995685878386059,2943.7169434020393,167687125.7292551,119304149.23344684,1.6711817806675857,0.011333901150755388,2944.5902528679826,119304151.90784618
164,104436979.23809524,1.91058899843677,0.1691384358302187,2978.9435528743834,104436977.89832345,167664369.68421054,1.688628089156126,0.006130484695177407,2938.8070953519723,167664385.35899886,119372725.33409005,1.6666040346148554,0.01076563066381886,2939.9406243934204,119372726.15002677
165,102372293.16666667,1.9054041085616913,0.18556430282513348,2972.8604148796626,102372292.29691058,167614671.2631579,1.6806605067843556,0.006425209949273092,2932.2701698227934,167614665.62434882,119411691.90818514,1.6585815320604762,0.010442868861659016,2933.0301943358145,119411674.40881681
166,107068809.02380952,1.9234739795449183,0.1482005802447054,2993.900649926847,107068807.86293077,167649020.7368421,1.6992267421100558,0.006221652994090943,2947.662407034322,167649005.39556685,119451374.23559088,1.677528210859318,0.010113843156346891,2948.2375377896064,119451378.5442917
167,106500358.95238096,1.9333905419713715,0.1527229359216422,2996.8687045801253,106500360.38594037,167517582.0,1.7075688770081374,0.007000814109082043,2953.544447585156,167517562.01449028,119282575.52099887,1.6845642468942048,0.01151269287755785,2953.019318115758,119282576.78217015
168,107967688.23809524,1.9274677029386011,0.14104941976317475,2995.2223386480696,107967688.76122248,167616720.84210527,1.6997145657836423,0.006413047784995407,2948.106805669634,167616717.3643075,119339845.54824063,1.6769019727073162,0.011037993274343738,2947.3450078368865,119339859.65415126
169,102451000.09523809,1.8833720224322044,0.18493813072003362,2951.5233371726104,102451000.3815314,167541622.9473684,1.655469862698021,0.0068582308036923,2912.002510083349,167541615.6169929,119303612.57333837,1.634336264736417,0.01133837340642252,2912.4723943430563,119303612.23255025
170,100963930.0,1.8557756742306173,0.19676870743631059,2932.7523317507334,100963929.93282574,167572769.57894737,1.6329618020438834,0.006673543464589371,2895.0865599983617,167572772.11059436,119322563.14465885,1.6122042315895964,0.011181299254405697,2895.6967423345573,119322566.65863487
171,100981048.66666667,1.8916072993129678,0.19663250001138222,2954.1232607478187,100981050.825692,167475248.7368421,1.6671210733477344,0.007251648921382525,2920.711846652784,167475246.53546274,119243080.80943373,1.6458787126592047,0.011839933322909113,2920.824694006722,119243088.0772899
172,105764180.73809524,1.9025039383790447,0.1585796835368647,2970.040268141599,105764183.56945923,167491882.21052632,1.673995273105539,0.007153103423800711,2926.6120413479052,167491871.02190438,119246555.69378231,1.6515505960933052,0.011811162411091702,2926.2114850998164,119246559.91600065
173,107941091.21428572,1.9429709509390445,0.14126101639430488,3003.8963474432626,107941091.65570974,167637678.52631578,1.7095247639016542,0.006288822023202245,2956.0524847005545,167637674.07509905,119341458.68003531,1.686210554263695,0.011024806438744261,2955.543046989542,119341450.933795
174,108053936.95238096,1.9429027376902415,0.1403632380609594,2999.1000048291116,108053939.88458513,167571658.9473684,1.7111833200271775,0.006680094106429113,2954.7759977390892,167571667.0265558,119357841.81006432,1.6881162206335818,0.010888975566019976,2954.974489105952,119357841.89439547
175,107608630.52380952,1.9160536250211837,0.143905971442026,2979.198817945662,107608628.19395733,167469716.9473684,1.6864293694698138,0.007284387187814212,2934.609587493696,167469723.6360937,119340737.82545088,1.6641831576403736,0.01103074662951642,2935.573571187699,119340734.12007692
176,107481023.04761904,1.9647006552479072,0.14492110286948456,3016.004340943836,107481029.00893627,167523352.9473684,1.7315870128395934,0.006966539751316558,2971.1814618110657,167523344.05030066,119379604.89721276,1.709002664240514,0.010708524984352263,2971.2707289831533,119379617.19713137
177,107883261.04761904,1.9534209294000664,0.1417210751857958,3009.024500460852,107883263.5506308,167288282.21052632,1.7221929125919424,0.008359879182342933,2963.021830885034,167288289.65361977,119182333.45894817,1.699687328771836,0.012343358501214374,2962.834324398322,119182338.83746396
178,107968100.83333333,1.9545686634604473,0.1410461272907051,3010.997629267829,107968102.61581555,167484199.15789473,1.722473082931694,0.007198529194394454,2964.2724942157142,167484207.75847918,119287949.78257032,1.7001043133357623,0.011468105260426631,2963.852183305055,119287957.25172769
179,106838087.47619048,1.9767273244296082,0.15003617165282235,3022.8714408193314,106838079.15000564,167421393.78947368,1.7398713488714408,0.007570900179311835,2977.6338467848927,167421389.29856038,119310310.42703998,1.7167511417749253,0.011282879065520057,2977.2367372737735,119310308.83647421
180,104564183.64285715,1.9677822701431569,0.168126451615364,3010.6599935463496,104564181.48751082,167361395.57894737,1.7303784342145359,0.007926492429536691,2970.0266103995473,167361401.38751745,119262720.91386051,1.706893907966567,0.01167713016616978,2969.8293943526633,119262733.83288454
181,100293468.35714285,1.9681951276400311,0.20210263553554397,3006.8389456385657,100293470.0691931,167429890.0,1.7350126408472382,0.007520485668101928,2974.3606740800956,167429894.1554908,119321476.24795055,1.7115771566520344,0.011190357307662158,2974.059177359712,119321473.60673094
182,101483901.64285715,1.9764901927092793,0.19263199876817738,3009.2552376588187,101483902.65797801,167413945.15789473,1.7397360628198748,0.007614985518820894,2977.642155873148,167413952.16396844,119268909.61130029,1.7152798302934869,0.01162596755695966,2976.280889593137,119268907.7187984
183,103146543.95238096,1.980393524055062,0.1794046377758014,3018.049992118563,103146544.98876663,167356523.15789473,1.741898026100752,0.007955353036046997,2978.72838617626,167356532.64390764,119189888.37482658,1.717405084840338,0.01228083984193895,2977.6377507976063,119189883.07877247
184,100128197.52380952,1.9534561121995182,0.2034174820132395,2996.100933018185,100128197.53950521,167416010.0,1.7207280167354655,0.007602725594866633,2962.997445809214,167416020.39584666,119199762.45705637,1.6962119600246548,0.012198894083205292,2961.6822217406534,119199771.62381265
185,102127413.59523809,1.9601647742467492,0.18751249263635728,3005.6015164852142,102127410.27921872,167515359.0526316,1.7313290606841725,0.0070138331696545375,2971.3354091895253,167515365.71733534,119303050.853071,1.7070236748475052,0.011343112990619186,2970.1456227855224,119303040.29823022
186,100652488.85714285,1.9458231546872424,0.19924641262131204,2988.9522787162236,100652489.31166388,167393965.36842105,1.7155111479236413,0.007733351076897543,2957.6345116213747,167393984.06127793,119218693.0392231,1.689757042549535,0.012041998357658845,2955.9176000296084,119218704.51884775
187,101448784.02380952,1.9294832223517127,0.19291145404229126,2979.7499286220186,101448775.91058132,167394191.2631579,1.702549655196633,0.007732029631923765,2947.7465909154794,167394206.98718107,119274542.02270147,1.676280378118266,0.011579248492918248,2946.5088185293403,119274545.39396486
188,104509471.61904761,1.9585798747242145,0.16856168054576015,3009.954802016417,104509474.42661805,167487208.9473684,1.7242176478526097,0.007180727942510012,2967.1102745658472,167487210.80456305,119251103.46878546,1.6976579764064184,0.011773509782339264,2964.6830305238286,119251103.52778791
189,105391744.09523809,1.9925925975832304,0.16154266911787618,3038.0455075218565,105391744.55797799,167524629.57894737,1.76094049864093,0.0069588169123194765,2996.071571174421,167524646.88234624,119382681.95585825,1.7355450114366155,0.010683105743306331,2994.594634898149,119382684.58358131
190,103642152.40476191,1.977333090793388,0.17546181079482226,3020.904106821333,103642147.32738352,167441148.84210527,1.7428333045025906,0.007453702494603531,2980.599419518521,167441160.38266096,119295049.16231555,1.7167044925637747,0.01140930981617283,2978.855689581954,119295052.20584911
191,100452481.8095238,1.9449392237350098,0.20083756728749547,2995.0297926210224,100452485.61445223,167513654.63157895,1.7176721743996135,0.0070239762501940195,2961.37618029745,167513654.59395534,119345711.38554673,1.6908486156716214,0.010989480259750328,2960.00462503153,119345713.80862193
192,103049226.66666667,1.9638084461991647,0.18017887016946177,3013.00762066387,103049226.13942778,167476891.78947368,1.7336510870976685,0.007241945054203169,2973.3502434178404,167476883.56416836,119310027.1724051,1.7072803441324647,0.011285160986404308,2972.510366138887,119310033.47289482
193,99998417.83333333,1.97310866494249,0.20444997447769875,3019.6502736693337,99998416.12062508,167620975.47368422,1.7505561824929543,0.006387675210363097,2988.4453038918346,167620997.6818594,119478548.47521755,1.725595872381709,0.009888757649381352,2988.1248797925336,119478540.02534838
194,97832550.38095239,1.9624128409431694,0.22168080382301236,3002.7540406196244,97832549.00014462,167450227.57894737,1.732677554506093,0.007399994203970084,2974.391337846455,167450220.89553422,119235425.20216925,1.7049403811338724,0.011903470540701178,2971.894544012806,119235420.92465657
195,96304919.02380952,1.9309870559324795,0.23383406293370856,2978.4163797980264,96304918.27575956,167491934.21052632,1.7000528381285793,0.007152766363924701,2947.680960372875,167491927.88343003,119243386.89242023,1.6733605409728012,0.011837431383625585,2945.2977477049735,119243389.99089317
196,100651308.42857143,1.9588331084081316,0.19925579346998556,3004.476842108227,100651310.1651877,167500568.7368421,1.7273937841490863,0.007101616685087575,2968.213987350464,167500556.76210222,119338974.08929247,1.7014564293165828,0.011045342231815303,2966.781445121597,119338972.84197111
197,101799779.45238096,1.9458031065265569,0.19011901988338975,3001.299196908162,101799777.0846784,167658714.84210527,1.7184869081758078,0.006164033486622089,2963.0452807953484,167658725.7252034,119443670.37457435,1.6922485007234902,0.010177748755834881,2961.276040327265,119443666.93836333
198,100607524.52380952,1.9702694687195206,0.19960411977088455,3010.844675550858,100607526.52209099,167509147.0526316,1.732342883704358,0.007050774242320479,2972.864448785782,167509133.81048274,119332445.56741077,1.7056173206744516,0.011099380092805422,2970.3012757663964,119332451.99415018
199,100784366.97619048,1.9572390146227765,0.19819725388026233,2999.3883375780924,100784365.63496009,167506096.63157895,1.7200989766847112,0.007068751617743674,2962.5359727708915,167506101.05260628,119382441.76541808,1.695128115041402,0.010685121117130048,2961.557434998059,119382441.38472469
200,99819473.54761904,1.975565904954165,0.2058735612281204,3009.008086817605,99819475.242383,167457261.78947368,1.7377582852431728,0.00735817276664541,2976.953476981113,167457276.1130209,119366082.65254131,1.71203196482467,0.010820696219384529,2975.460638059014,119366081.28841601
201,95857204.97619048,1.9626841768414998,0.2373958978153492,2996.25830078125,95857205.5798629,167416578.52631578,1.7323680059432591,0.0075994396753908955,2972.2661732874417,167416574.72582737,119370270.94740824,1.7057908321877637,0.010786017989345309,2970.91270200643,119370265.97405387
202,102139730.07142857,1.9937209100079378,0.18741447187769456,3032.5107800619944,102139731.21479632,167570070.0,1.7607263886575075,0.006689599146546765,2994.5493894376255,167570063.53969502,119513702.6936562,1.735073646871692,0.009597349894025387,2993.7326709113695,119513704.73378998
203,97716205.35714285,1.9547612448609886,0.22260637207652845,2990.773636000497,97716207.6559251,167529822.63157895,1.7164441785889881,0.006928067946503469,2959.367785378506,167529834.18950737,119397393.54420482,1.6907665716891287,0.010561241910729269,2957.8328112129425,119397390.11582395
204,100963092.02380952,1.9547436389017057,0.1967753874024022,2995.2878227120354,100963090.27974616,167453590.42105263,1.711789888463865,0.0073800296404651355,2955.54312422401,167453588.88923708,119364294.14882079,1.6864348251736447,0.010835461688348813,2954.0277343626835,119364299.51218806
205,96187157.59523809,1.9341111151136592,0.2347709196423302,2969.968099889301,96187158.00426358,167468587.68421054,1.691754688260264,0.007291052064152592,2940.689140344921,167468599.28085634,119354457.06823054,1.666332777651663,0.010917038555750325,2938.848520579863,119354455.48194169
206,103273661.38095239,1.9745240159481936,0.17839335812539026,3009.6012851397195,103273660.01617138,167354182.21052632,1.7275681606609954,0.007969231185058212,2968.2413245251305,167354191.41974485,119254784.99609031,1.7017631321852793,0.011743018489376422,2966.038647408593,119254782.96804762
207,103819729.88095239,1.9820466146496045,0.17404903091418522,3017.9976785977683,103819729.81227884,167364660.52631578,1.7397362622445145,0.007907245380945338,2977.621799669768,167364648.33746648,119304121.4029512,1.7154245562718968,0.011334199989628813,2976.400794724075,119304115.8464111
208,102857085.23809524,1.9278174386997864,0.18170750393540303,2971.0266337508247,102857081.14474656,167244524.10526314,1.6885424693642737,0.008619299267555447,2936.4707159996033,167244525.85116166,119180195.57296002,1.6645285746880865,0.01236108997657226,2935.026817626799,119180199.14780319
209,101579367.54761904,1.9493827436578228,0.19187253394149917,2984.6822166669936,101579365.26539516,167272469.89473686,1.7032583909754597,0.008453627032537048,2948.817010678743,167272474.52352524,119212163.09294993,1.6785711907944068,0.012096167186539164,2946.42754713586,119212167.86689122
210,104669069.45238096,1.9733073143534618,0.16729197605524504,3009.926035120374,104669072.73460554,167309501.57894737,1.7290601374484948,0.008233967562787825,2969.0009578403674,167309530.76623783,119275695.78761509,1.7050262409050603,0.011569756614956184,2967.8697928059282,119275690.79629189
211,104771015.59523809,1.9932331464277022,0.1664809432715817,3022.79704444749,104771017.2901789,167249826.10526314,1.745683551459221,0.008587891875567744,2982.370251454805,167249824.23388922,119197750.19271031,1.72069536563439,0.012215661860434435,2980.094278740423,119197748.22537303
212,103075238.11904761,1.955850305319362,0.17997190049100975,2994.540653157802,103075241.64991263,167402720.0,1.7125944802709998,0.007681515879713663,2957.2162440576053,167402728.58592823,119252334.46487577,1.6874740758292683,0.011763331523755305,2954.4190903373888,119252331.75692378
213,93934108.09523809,1.982533539234358,0.25269535667798837,2996.3527608059703,93934106.33445448,167470430.10526314,1.7448246921855912,0.007280254987068413,2982.2742819535106,167470420.73253095,119325062.0522134,1.719456454539206,0.011160595391680794,2980.022460414056,119325065.0317322
214,99379628.0,2.019440356282491,0.20937281033873711,3037.5556838853017,99379629.40309282,167529474.0,1.7803466074457897,0.006930266376726779,3010.087693590867,167529463.31742963,119430315.10102157,1.7557391054296116,0.010288349097677174,3008.8361798855467,119430320.5922111
215,100359926.09523809,1.9225931131973446,0.20157392824428955,2964.781933866796,100359927.09894702,167360048.42105263,1.6818399149919678,0.007934557552147337,2933.030996510857,167360040.81270906,119233972.30672216,1.6559828837375852,0.011915528098586647,2930.2059550175286,119233965.91702631
216,100746257.5,1.9272291235321612,0.19850042092065712,2973.763354886146,100746258.38477233,167365505.57894737,1.6909426394583749,0.007902107918359436,2939.932539274818,167365515.0201582,119236455.3638542,1.6649228088157064,0.011894924593947032,2937.179061244965,119236452.17972937
217,101588754.64285715,1.9652426885861032,0.19179785338421684,3005.660356856528,101588752.40285185,167468446.0,1.7268819553598493,0.007291886892745403,2968.409908420161,167468458.4464503,119331452.32841468,1.7015920453736153,0.011107646675421634,2965.900369471688,119331454.45046039
218,102001880.59523809,1.951120872270221,0.18851113040558287,2995.7027381942385,102001884.30096835,167457289.57894737,1.7136119477888299,0.007358093206569216,2958.073444316262,167457289.53469354,119356769.83453147,1.689846712402857,0.010897802153854497,2956.3464989144377,119356776.77384865
219,101547607.71428572,1.9363743628021741,0.1921252215979522,2984.91646701949,101547603.1327726,167333634.10526314,1.7050764697475502,0.008091027018064967,2950.4931230545044,167333644.63451207,119285950.01286417,1.6820693195709884,0.011484623266824867,2949.7569370238502,119285963.99359247
220,95276347.23809524,1.9214924142392615,0.242016991765309,2966.7740188666753,95276346.97774394,167260048.42105263,1.6868558833922975,0.008527184817262223,2937.599842749144,167260065.42899683,119198129.83528818,1.6627698189343791,0.012212489884683042,2935.5310031189897,119198130.99350612
221,95241303.35714285,1.946123525577708,0.24229577542849257,2984.653270312718,95241304.64996529,167241674.84210527,1.7053503177948899,0.008636180762010226,2951.3987398900485,167241677.9668588,119134837.82973893,1.6805361130809873,0.012737033522952301,2948.757246995306,119134833.3503734
222,104403978.28571428,1.9665615343582654,0.1694009619263931,3016.6580453486667,104403979.10130809,167369669.68421054,1.730023556803108,0.007877603082857565,2971.386478599749,167369648.95134282,119217050.28780426,1.7047554429099308,0.012055718932526105,2969.6958699067013,119217048.8319074
223,100022880.73809524,1.9500881464650188,0.20425532485325903,3001.5025843041285,100022883.0347323,167356747.47368422,1.7139791878663895,0.007953982120233682,2959.1147448138186,167356763.91547164,119192991.31618111,1.6883767189232282,0.012255064146093786,2957.2188719317537,119192993.47927697
224,107976061.40476191,1.965682142686644,0.14098282630506664,3020.2584494040125,107976059.3729014,167401999.57894737,1.72743518035349,0.007685908834636934,2969.140295216912,167401987.50062904,119201029.67965695,1.7011016463103399,0.012188427861683837,2967.43095164901,119201034.60196447
225,100277043.92857143,1.8987227912182334,0.20223328721001854,2950.816400527954,100277047.51864088,167251784.7368421,1.659867488616719,0.008576323367651573,2914.6940244875454,167251775.82485706,119114183.4924959,1.6353133404156115,0.012908099260718453,2913.7238652218125,119114190.5339681
226,103496050.38095239,1.8785513651144077,0.17662412197265065,2949.1143205109097,103496048.05883554,167342798.9473684,1.6464364171844947,0.008036800887821771,2906.3596678282083,167342792.50619707,119130936.99836046,1.62019770639876,0.012769374224573804,2904.7315343750247,119130930.73857802
227,99836011.42857143,1.913492583203039,0.20574203748612396,2958.9861194235937,99836007.4093869,167185473.78947368,1.673398244667828,0.008969285311418496,2925.7759215706274,167185483.6992243,119049661.152226,1.6476659765884252,0.013442830369714387,2924.4136376478946,119049663.55005337
228,108360428.97619048,1.9603047649554926,0.1379249146435817,3010.5940713130294,108360430.32755573,167390208.84210527,1.719586863356307,0.00775569558338951,2962.7231216932596,167390214.5745501,119232815.82065834,1.6947653817208042,0.011925137014515474,2962.4185718965045,119232806.39151311
229,103642382.21428572,1.9143304763099973,0.175459935908174,2964.4086466772214,103642382.99539836,167286055.0526316,1.6734948296601766,0.008373158268689118,2925.04951687863,167286049.49048358,119132900.14125362,1.6480502521480849,0.012753045414691355,2924.4068554712135,119132901.1660226
230,105197438.47619048,1.8965116895929737,0.16308851472213937,2957.914799383708,105197436.0832949,167380579.89473686,1.663137873419391,0.007812900852233295,2917.527847239846,167380564.12638533,119241719.32778408,1.6381981036031463,0.011851231245717186,2917.322580184292,119241724.736218
231,102413456.38095239,1.9252738161933252,0.18523684080820724,2973.0886651107244,102413453.35778892,167253707.78947368,1.6864394550732882,0.00856487804704742,2935.012964248657,167253706.63429913,119168313.03241266,1.6610770173299783,0.012459584423168746,2934.649121888154,119168313.64223918
232,104001001.90476191,1.9044400375842798,0.17260690105802912,2964.938799301783,104001001.50711814,167397456.52631578,1.668460090227982,0.007712787350059647,2922.096364849492,167397453.1329899,119205443.33535124,1.642176219321767,0.012151896075426105,2921.178036202277,119205442.95963167
233,110927689.8095238,1.9420260641112146,0.11750075114579928,3005.7975589803286,110927690.63155238,167366399.2631579,1.706347294024591,0.007896772219509018,2952.175080939343,167366415.14502817,119195991.63828982,1.6789602386138684,0.012230172909349357,2951.5351972018266,119195997.1504792
234,96183311.16666667,1.9176212100534542,0.2348014999881567,2961.297877191078,96183314.14020856,167438065.15789473,1.6766227922270127,0.007471975807930464,2929.8011669798902,167438077.7004776,119165783.4559213,1.6495439822371076,0.012480586655921111,2927.8212067508684,119165779.26428325
235,102156541.78571428,1.9045959038944187,0.1872807329623133,2959.279578492755,102156541.82290739,167358748.52631578,1.672312388146958,0.007942115633320479,2924.207040209519,167358765.77507597,119180284.50346828,1.6462917777119461,0.012360323698594078,2924.234785996224,119180291.61597261
236,102241968.0,1.9369196835909188,0.1866011102578814,2986.0682245478743,102241968.4985689,167512670.7368421,1.7025634782463863,0.007029844340998848,2948.878176438181,167512664.65531364,119305398.45756085,1.6773432311335983,0.011323593834145163,2949.017931234432,119305395.71065085
237,103446381.40476191,1.9270957601619363,0.17701923372913053,2976.630249924603,103446383.6146509,167367100.63157895,1.6884944402411095,0.007892675632744872,2937.4398209923193,167367106.23343697,119139907.32753184,1.6619748891697876,0.012694854257537136,2936.147616123368,119139923.19971113
238,91486721.16666667,1.8559614813602654,0.27216584083954276,2909.479329574676,91486720.85925588,167377043.0526316,1.6255206164734617,0.007833712294807671,2888.9466823025755,167377053.265378,119204391.21326776,1.6004159099936102,0.012160603621710897,2888.856128012823,119204392.20404704
239,102971897.28571428,1.9472603454793185,0.18079407209563125,2996.985542095843,102971896.9756572,167498700.42105263,1.7139356875897387,0.007112596885800571,2959.636600030096,167498704.4177297,119253419.47408248,1.6880528877515637,0.011754329102924066,2958.4318435828673,119253418.09556091
240,98991848.02380952,1.9386125291751728,0.2124578443340731,2978.5734112518176,98991849.24683006,167420022.21052632,1.703972298280524,0.007578968707117384,2950.0227976221786,167420028.1493004,119219207.71143903,1.6786215895203922,0.012037781453298257,2949.896567741218,119219213.38043308
241,108288987.64285715,1.9399212514495798,0.13849328067410882,2992.3481695680393,108288988.30504787,167371187.2631579,1.7022055225824935,0.007868470385257176,2948.4993060764514,167371189.62454614,119176668.43334594,1.6763017671995633,0.01239039291470534,2947.809624011737,119176663.10850091
242,105872027.59523809,1.932606556812946,0.15772172881971114,2985.3998947597684,105872026.08101247,167453547.78947368,1.6938731309266062,0.007380072387725312,2942.0031249868243,167453581.6778346,119217665.4859377,1.6684091290481566,0.012050548846091469,2941.439190078795,119217672.71572228
243,101143427.8095238,1.9354272137551503,0.1953406672824024,2976.668063788187,101143430.59144709,167238005.15789473,1.6994373292978786,0.008658061877027778,2944.3314427074633,167237986.6536191,119136828.63538907,1.6746643567188477,0.01272047322555947,2944.8649732070367,119136831.71184054
244,102249655.54761904,1.941529528731578,0.18653996452209753,2984.9181936175696,102249654.34676796,167393295.57894737,1.699797457055849,0.007737357630083985,2947.1138493763774,167393308.1614067,119171515.78559718,1.6735982239982075,0.012433047097342387,2945.7979650113753,119171515.95003076
245,100392442.3095238,1.86568505268775,0.20131527105465163,2935.4149597038827,100392439.58521716,167440269.2631579,1.638713578626585,0.007458921363597271,2900.294342455111,167440279.96682304,119252675.2064573,1.6127948106458934,0.011760555276309703,2899.6084152954886,119252666.77179623
246,96598710.76190476,1.9499083615973558,0.23149676336721003,2987.6154189223334,96598710.30284904,167386088.21052632,1.717906646471647,0.007780144173095915,2961.9725545676133,167386090.13195187,119151931.74095094,1.692273086799964,0.012595284670049778,2961.6126008800516,119151938.44449884
247,96403559.52380952,1.900573148383268,0.23304933148280316,2951.0953747793324,96403556.8272687,167284916.7368421,1.6693026226939096,0.00837982009552185,2923.0291069620534,167284925.64969355,119095966.16698197,1.6431350295713418,0.013059191705084516,2922.172487630085,119095957.93151946
248,98309164.42857143,1.8841591090752532,0.2178890218351528,2940.7029438529694,98309165.40501712,167268478.52631578,1.6538361681384943,0.008477278725346538,2911.9689129528247,167268484.51630947,119060117.2253752,1.626380685301888,0.013356214782067388,2909.6891258029023,119060115.61191556
249,103001223.92857143,1.918742807767961,0.18056073290994157,2976.5500875654675,103001227.05954793,167343586.0,1.695162515906589,0.008032114891888043,2941.4711612400256,167343583.0271014,119213828.95926346,1.6720684513854172,0.012082424703514283,2942.8080303390834,119213826.19752914
250,96600657.33333333,1.8234949328487846,0.23148125924929275,2891.8157607657567,96600659.12716597,167352789.0526316,1.600130602065527,0.00797755773329989,2869.8694975187905,167352786.74280125,119079051.53335856,1.575367923531471,0.013199218640360999,2868.9851279478235,119079060.6243529
251,100776271.5,1.979172852131504,0.1982616420577895,3007.722329565457,100776272.2208905,167339884.31578946,1.739555429141811,0.00805395793513597,2977.440957176058,167339898.13651553,119132173.52074663,1.7145616474925218,0.012759143222933811,2977.2459542674637,119132165.33231524
252,100197895.66666667,1.904015590230338,0.20286298237209732,2963.1287045503655,100197896.59559822,167605434.10526314,1.680392016514693,0.00647996574317411,2932.4719307610862,167605428.39915186,119420256.4565519,1.6569724609370082,0.010371636337893286,2933.7879827111856,119420270.16813943
253,94905030.88095239,1.8714954834669928,0.24497105574837008,2924.4233920914785,94905029.38620575,167320118.21052632,1.6431054669738365,0.00817115029447879,2902.746469823938,167320127.95079654,119202075.68293606,1.6188716382583064,0.012179836278586542,2903.4299214488547,119202071.36405854
254,103972568.95238096,1.9274402837956885,0.17283305803164672,2983.408413862898,103972574.20722389,167438881.47368422,1.6960074113247388,0.007467267233426944,2945.0836412843905,167438872.0303548,119199955.7838315,1.67092916993403,0.012197376240739688,2945.0578143855546,119199954.78464752
255,103279604.40476191,1.9159152735020146,0.1783460444154309,2975.4912530872084,103279607.21735919,167481531.89473686,1.6858019955022385,0.007214284286046202,2935.693649542959,167481549.89674038,119307080.23332073,1.6620024470269894,0.011309632625925325,2936.878456919171,119307080.4352593
256,106385373.88095239,1.9224386001947058,0.153637719295738,2985.0624065626234,106385374.67094024,167399837.36842105,1.6945995725306826,0.0076986150888167515,2941.498327732086,167399843.97347134,119294712.92142767,1.670999882055631,0.011412156487916936,2943.5221445307575,119294708.69274738
257,105327342.76190476,1.9509700606122553,0.16205501575283843,3002.6556859527313,105327344.0170223,167386383.47368422,1.718977302737632,0.007778402876689183,2961.028525302285,167386383.88619953,119242002.22247446,1.692754236997877,0.011848967960380041,2961.7077657964433,119241997.85101175
258,101808104.71428572,1.9030376487250336,0.19005275285648593,2964.123285168693,101808106.66486672,167477309.47368422,1.6790012130429222,0.0072394173516738825,2929.553459192577,167477309.9840197,119379039.22159162,1.6542266132142256,0.010713315997178952,2930.931236787648,119379039.0568242
