path,blob,dataset,train,method,metric,report_value,aggregate_value,difference
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6bbc20086fa0c0c28ed2457631e2fc149160980a,Census_Kdd,synthetic,gaussian,test_f1_macro_end,0.6210925098379244,0.6210925098379244,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6bbc20086fa0c0c28ed2457631e2fc149160980a,Census_Kdd,synthetic,gaussian,test_f1_micro_end,0.7934075162712576,0.7934075162712576,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,6bbc20086fa0c0c28ed2457631e2fc149160980a,Census_Kdd,synthetic,gaussian,test_f1_binary_end,0.3655705996131528,0.3655705996131528,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,7cf9800ed31474e0cb4ef191ae1b9b2effcd7b38,Census_Kdd,synthetic,pca_gmm,test_f1_macro_end,0.7422408835404943,0.7422408835404943,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,7cf9800ed31474e0cb4ef191ae1b9b2effcd7b38,Census_Kdd,synthetic,pca_gmm,test_f1_micro_end,0.8229057316817132,0.8229057316817132,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,7cf9800ed31474e0cb4ef191ae1b9b2effcd7b38,Census_Kdd,synthetic,pca_gmm,test_f1_binary_end,0.5980462234929712,0.5980462234929712,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b5edd95fc7711dde55753105dae84b63b19a09b5,Census_Kdd,synthetic,rf,test_f1_macro_end,0.7520767058893754,0.7520767058893754,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b5edd95fc7711dde55753105dae84b63b19a09b5,Census_Kdd,synthetic,rf,test_f1_micro_end,0.8376023514591644,0.8376023514591644,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b5edd95fc7711dde55753105dae84b63b19a09b5,Census_Kdd,synthetic,rf,test_f1_binary_end,0.6064614601882473,0.6064614601882473,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,32e9e58467967ef0b10a22c6879843e122437408,Census_Kdd,synthetic,sdv_tvae_categorical,test_f1_macro_end,0.7111707170864829,0.7111707170864829,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,32e9e58467967ef0b10a22c6879843e122437408,Census_Kdd,synthetic,sdv_tvae_categorical,test_f1_micro_end,0.7507873189166492,0.7507873189166492,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,32e9e58467967ef0b10a22c6879843e122437408,Census_Kdd,synthetic,sdv_tvae_categorical,test_f1_binary_end,0.6042014004668222,0.6042014004668222,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,22922e537c20e5e89bf4fd45a1ceaa04920cb461,Census_Kdd,synthetic,sdv_tvae_gaussian,test_f1_macro_end,0.6112874042020949,0.6112874042020949,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,22922e537c20e5e89bf4fd45a1ceaa04920cb461,Census_Kdd,synthetic,sdv_tvae_gaussian,test_f1_micro_end,0.7900482888935545,0.7900482888935545,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,22922e537c20e5e89bf4fd45a1ceaa04920cb461,Census_Kdd,synthetic,sdv_tvae_gaussian,test_f1_binary_end,0.3476842791911285,0.3476842791911285,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,45164c2f01fa6a222ae12209d00efed4d377bd06,Census_Kdd,synthetic,sdv_tvae_pca_gmm,test_f1_macro_end,0.7023948580499315,0.7023948580499315,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,45164c2f01fa6a222ae12209d00efed4d377bd06,Census_Kdd,synthetic,sdv_tvae_pca_gmm,test_f1_micro_end,0.7267478479949612,0.7267478479949612,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,45164c2f01fa6a222ae12209d00efed4d377bd06,Census_Kdd,synthetic,sdv_tvae_pca_gmm,test_f1_binary_end,0.617262167328334,0.617262167,3.283340266335699e-10
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,add98d50057ae8f0804461ecfcb58f9ee27c0669,Census_Kdd,synthetic,sdv_tvae_rf,test_f1_macro_end,0.7395137401343703,0.7395137401343703,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,add98d50057ae8f0804461ecfcb58f9ee27c0669,Census_Kdd,synthetic,sdv_tvae_rf,test_f1_micro_end,0.8357127860592064,0.8357127860592064,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,add98d50057ae8f0804461ecfcb58f9ee27c0669,Census_Kdd,synthetic,sdv_tvae_rf,test_f1_binary_end,0.5812148782445812,0.5812148782445812,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,13edc4512525505b6ebb506213f410dadb8b6421,Census_Kdd,synthetic,sdv_tvae_xgb,test_f1_macro_end,0.7311055554434305,0.7311055554434305,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,13edc4512525505b6ebb506213f410dadb8b6421,Census_Kdd,synthetic,sdv_tvae_xgb,test_f1_micro_end,0.831303800125971,0.8313038,1.2597101139988354e-10
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,13edc4512525505b6ebb506213f410dadb8b6421,Census_Kdd,synthetic,sdv_tvae_xgb,test_f1_binary_end,0.5669630827270278,0.5669630827270278,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,11c7c91a7f021f9d1ed9dfd31f75240d2ccc91e9,Census_Kdd,synthetic,tvae,test_f1_macro_end,0.7218804812371846,0.7218804812371846,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,11c7c91a7f021f9d1ed9dfd31f75240d2ccc91e9,Census_Kdd,synthetic,tvae,test_f1_micro_end,0.8048498845265589,0.8048498845265589,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,11c7c91a7f021f9d1ed9dfd31f75240d2ccc91e9,Census_Kdd,synthetic,tvae,test_f1_binary_end,0.5699745547073791,0.5699745547073791,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c471f10135a1ba086b3439a760fe67726baa0894,Census_Kdd,synthetic,xgb,test_f1_macro_end,0.7139450330047394,0.7139450330047394,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c471f10135a1ba086b3439a760fe67726baa0894,Census_Kdd,synthetic,xgb,test_f1_micro_end,0.8202813352928826,0.8202813352928826,0.0
src/modeling_thuy/output/census_kdd/acc/DNN_Census_Kdd_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c471f10135a1ba086b3439a760fe67726baa0894,Census_Kdd,synthetic,xgb,test_f1_binary_end,0.5395373856912319,0.5395373856912319,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_categoricalNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,498ec37598bd8fef388d7658708dc6fe7c9ed86f,Census,synthetic,compare_sdv_tvae_categoricalNB,test_f1_macro_end,0.7121166376799553,0.7121166376799553,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_categoricalNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,498ec37598bd8fef388d7658708dc6fe7c9ed86f,Census,synthetic,compare_sdv_tvae_categoricalNB,test_f1_micro_end,0.7525719084610539,0.7525719084610539,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_gaussianNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,70bc689b5312b783e8d43b9c113d6b506bd1312e,Census,synthetic,compare_sdv_tvae_gaussianNB,test_f1_macro_end,0.6003994756881593,0.6003994756881593,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_gaussianNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,70bc689b5312b783e8d43b9c113d6b506bd1312e,Census,synthetic,compare_sdv_tvae_gaussianNB,test_f1_micro_end,0.7861641822380853,0.7861641822380853,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,a90f0bd3ae4b6f625347b824a56ab5ce66297168,Census,synthetic,compare_sdv_tvae_pca_gmm,test_f1_macro_end,0.7004852002408257,0.7004852002408257,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,a90f0bd3ae4b6f625347b824a56ab5ce66297168,Census,synthetic,compare_sdv_tvae_pca_gmm,test_f1_micro_end,0.7243334033172371,0.7243334033172371,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,369637a7eb06beabf22ba7eef3896c2fed6ad069,Census,synthetic,compare_sdv_tvae_rf,test_f1_macro_end,0.7520767058893754,0.7520767058893754,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,369637a7eb06beabf22ba7eef3896c2fed6ad069,Census,synthetic,compare_sdv_tvae_rf,test_f1_micro_end,0.8376023514591644,0.8376023514591644,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,9463997c1a3a60922599144f380ec07a69aa7852,Census,synthetic,compare_sdv_tvae_xgb,test_f1_macro_end,0.7298005193162309,0.7298005193162309,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_compare_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,9463997c1a3a60922599144f380ec07a69aa7852,Census,synthetic,compare_sdv_tvae_xgb,test_f1_micro_end,0.8254251522149906,0.8254251522149906,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,59f0cc7df1e70709c8f785b46bf2f4130c0403a8,Census,synthetic,sdv_tvae_categorical,test_f1_macro_end,0.7107402488555818,0.7107402488555818,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,59f0cc7df1e70709c8f785b46bf2f4130c0403a8,Census,synthetic,sdv_tvae_categorical,test_f1_micro_end,0.7496325845055637,0.7496325845055637,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,8824c04cf6acda2baea041825845f38516320b08,Census,synthetic,sdv_tvae_gaussian,test_f1_macro_end,0.6198234694351733,0.6198234694351733,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,8824c04cf6acda2baea041825845f38516320b08,Census,synthetic,sdv_tvae_gaussian,test_f1_micro_end,0.793092588704598,0.793092589,-2.954020361656262e-10
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,3c45b9c4b8d5104059c1d476ced634c31a233eb8,Census,synthetic,sdv_tvae_pca_gmm,test_f1_macro_end,0.7055690671344098,0.7055690671344098,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,3c45b9c4b8d5104059c1d476ced634c31a233eb8,Census,synthetic,sdv_tvae_pca_gmm,test_f1_micro_end,0.7312618097837498,0.7312618097837498,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,1f1c0591be11739141e798735af9456e20688c2a,Census,synthetic,sdv_tvae_rf,test_f1_macro_end,0.7450013875541358,0.7450013875541358,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,1f1c0591be11739141e798735af9456e20688c2a,Census,synthetic,sdv_tvae_rf,test_f1_micro_end,0.8378123031702709,0.8378123031702709,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,08abda1eb9e704e263420910b1f58c1e1aee990a,Census,synthetic,sdv_tvae_xgb,test_f1_macro_end,0.7282080396366846,0.7282080396366846,0.0
src/modeling_thuy/output/covertype/acc/DNN_Census_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,08abda1eb9e704e263420910b1f58c1e1aee990a,Census,synthetic,sdv_tvae_xgb,test_f1_micro_end,0.8307789208482049,0.8307789208482049,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_original_test_original_lr0.001_B512_G500.weight.pth.report.txt,1eff97164b23784e77c9731fa787d2f33d33ba31,Covertype,original,none,test_f1_macro_end,0.9067320812111248,0.9067320812111248,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_original_test_original_lr0.001_B512_G500.weight.pth.report.txt,1eff97164b23784e77c9731fa787d2f33d33ba31,Covertype,original,none,test_f1_micro_end,0.9400445771623797,0.9400445771623795,1.1102230246251565e-16
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,f625c6f45b27126e0acaf1e4b7d381b3d3c1e896,Covertype,synthetic,categorical,test_f1_macro_end,0.48018107462546983,0.4801810746254698,5.551115123125783e-17
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,f625c6f45b27126e0acaf1e4b7d381b3d3c1e896,Covertype,synthetic,categorical,test_f1_micro_end,0.6309647771572162,0.6309647771572162,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b08eb94ff47933712c3877cbcec64ab9afdcf1d4,Covertype,synthetic,compare_sdv_categorical,test_f1_macro_end,0.4798331316582189,0.4798331316582189,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b08eb94ff47933712c3877cbcec64ab9afdcf1d4,Covertype,synthetic,compare_sdv_categorical,test_f1_micro_end,0.6312229460513068,0.6312229460513068,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,301fd9ee15bd444d92ea6ddcc1272f40f49ce12a,Covertype,synthetic,compare_sdv_gaussian,test_f1_macro_end,0.3609857698298801,0.3609857698298801,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,301fd9ee15bd444d92ea6ddcc1272f40f49ce12a,Covertype,synthetic,compare_sdv_gaussian,test_f1_micro_end,0.4508231284906586,0.4508231284906586,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,9d5c4dc0d1b2251673d3082a60fb611b5aea379b,Covertype,synthetic,compare_sdv_pca_gmm,test_f1_macro_end,0.48552311916018637,0.4855231191601863,5.551115123125783e-17
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,9d5c4dc0d1b2251673d3082a60fb611b5aea379b,Covertype,synthetic,compare_sdv_pca_gmm,test_f1_micro_end,0.6879770746022048,0.6879770746022048,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,869be6e90555014fb1f1d34ddd4f8943a8afbb97,Covertype,synthetic,compare_sdv_rf,test_f1_macro_end,0.6303536041873461,0.6303536041873461,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,869be6e90555014fb1f1d34ddd4f8943a8afbb97,Covertype,synthetic,compare_sdv_rf,test_f1_micro_end,0.7799196234176399,0.7799196234176399,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_categoricalNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c8bd00ca4aefb2c0cd375d9d2c1db42844635aaf,Covertype,synthetic,compare_sdv_tvae_categoricalNB,test_f1_macro_end,0.490489876676293,0.490489877,-3.237070056449909e-10
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_categoricalNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c8bd00ca4aefb2c0cd375d9d2c1db42844635aaf,Covertype,synthetic,compare_sdv_tvae_categoricalNB,test_f1_micro_end,0.6347,0.6347,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_gaussianNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,240d916c2a3f171296419baa0893f583aaf53538,Covertype,synthetic,compare_sdv_tvae_gaussianNB,test_f1_macro_end,0.3733258450846893,0.3733258450846893,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_gaussianNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,240d916c2a3f171296419baa0893f583aaf53538,Covertype,synthetic,compare_sdv_tvae_gaussianNB,test_f1_micro_end,0.4586,0.4586,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,971de4b79ff1bdba36f2574098b976583bca064b,Covertype,synthetic,compare_sdv_tvae_pca_gmm,test_f1_macro_end,0.3975439148479092,0.3975439148479092,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,971de4b79ff1bdba36f2574098b976583bca064b,Covertype,synthetic,compare_sdv_tvae_pca_gmm,test_f1_micro_end,0.6692,0.6692,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,12bd4457b373e335a07b8c503b9f187cd661e207,Covertype,synthetic,compare_sdv_tvae_rf,test_f1_macro_end,0.5493244915691269,0.5493244915691269,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,12bd4457b373e335a07b8c503b9f187cd661e207,Covertype,synthetic,compare_sdv_tvae_rf,test_f1_micro_end,0.7813,0.7813,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,5a286612376e338bfd8e3d57e9c7e05a91d7202c,Covertype,synthetic,compare_sdv_tvae_xgb,test_f1_macro_end,0.6239965758382997,0.6239965758382997,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,5a286612376e338bfd8e3d57e9c7e05a91d7202c,Covertype,synthetic,compare_sdv_tvae_xgb,test_f1_micro_end,0.782,0.782,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c4f2a0c5ac154ad7008843930c556db3d44d388f,Covertype,synthetic,compare_sdv_xgb,test_f1_macro_end,0.5925999127376259,0.5925999127376259,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_compare_sdv_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,c4f2a0c5ac154ad7008843930c556db3d44d388f,Covertype,synthetic,compare_sdv_xgb,test_f1_micro_end,0.7671574744197655,0.7671574744197655,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_ctgan_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,90dfe0970111ddffd0758e783b3ddfe91ecdc1f9,Covertype,synthetic,ctgan,test_f1_macro_end,0.4748430987470255,0.4748430987470255,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_ctgan_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,90dfe0970111ddffd0758e783b3ddfe91ecdc1f9,Covertype,synthetic,ctgan,test_f1_micro_end,0.6764025025171467,0.6764025025171467,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,677c879e09f2cefa11fec23fe5f6d1021dd43f9b,Covertype,synthetic,gaussian,test_f1_macro_end,0.3573125747419766,0.3573125747419766,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,677c879e09f2cefa11fec23fe5f6d1021dd43f9b,Covertype,synthetic,gaussian,test_f1_micro_end,0.44275965336523154,0.4427596533652315,5.551115123125783e-17
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,d7c94f62657ed31fddcce08fc2b9639c1ca89324,Covertype,synthetic,pca_gmm,test_f1_macro_end,0.46786135564947984,0.4678613556494798,5.551115123125783e-17
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,d7c94f62657ed31fddcce08fc2b9639c1ca89324,Covertype,synthetic,pca_gmm,test_f1_micro_end,0.7003777871483524,0.7003777871483524,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b290d8dcb71c58bb50c01aaecda87337c6285c71,Covertype,synthetic,rf,test_f1_macro_end,0.6414576890135034,0.6414576890135034,0.0
src/modeling_thuy/output/covertype/acc/DNN_Covertype_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b290d8dcb71c58bb50c01aaecda87337c6285c71,Covertype,synthetic,rf,test_f1_micro_end,0.793,0.793,0.0
