source,source_row,source_col,method,metric,train,dataset,value
April02.csv,18,36,none,test_f1_micro_max,original,Adult,0.8575477640142767
April02.csv,18,37,none,test_f1_micro_max,original,Census,0.8569179088809574
April02.csv,18,38,none,test_f1_micro_max,original,Covertype,0.9400445771623795
April02.csv,18,39,none,test_f1_micro_max,original,MNIST12,0.9601
April02.csv,18,40,none,test_f1_micro_max,original,MNIST28,0.9792
April02.csv,19,2,pca_gmm,test_f1_macro_end,mix,Adult_mix,0.750671679
April02.csv,19,8,pca_gmm,test_f1_macro_end,synthetic,Adult,0.7178603513405275
April02.csv,19,9,pca_gmm,test_f1_macro_end,synthetic,Census,0.7352284277385774
April02.csv,19,10,pca_gmm,test_f1_macro_end,synthetic,Covertype,0.4678613556494798
April02.csv,19,11,pca_gmm,test_f1_macro_end,synthetic,MNIST12,0.7829122790243647
April02.csv,19,12,pca_gmm,test_f1_macro_end,synthetic,MNIST28,0.7841584049272095
April02.csv,19,13,pca_gmm,test_f1_macro_max,mix,Adult_mix,0.7668110871760498
April02.csv,19,19,pca_gmm,test_f1_macro_max,synthetic,Adult,0.7557740442737708
April02.csv,19,20,pca_gmm,test_f1_macro_max,synthetic,Census,0.7542975510755553
April02.csv,19,21,pca_gmm,test_f1_macro_max,synthetic,Covertype,0.4792203624228391
April02.csv,19,22,pca_gmm,test_f1_macro_max,synthetic,MNIST12,0.787593435
April02.csv,19,23,pca_gmm,test_f1_macro_max,synthetic,MNIST28,0.7985447929975746
April02.csv,19,24,pca_gmm,test_f1_micro_end,mix,Adult_mix,0.8282595003149276
April02.csv,19,30,pca_gmm,test_f1_micro_end,synthetic,Adult,0.8104136048708797
April02.csv,19,31,pca_gmm,test_f1_micro_end,synthetic,Census,0.8155574217929876
April02.csv,19,32,pca_gmm,test_f1_micro_end,synthetic,Covertype,0.7003777871483524
April02.csv,19,33,pca_gmm,test_f1_micro_end,synthetic,MNIST12,0.783
April02.csv,19,34,pca_gmm,test_f1_micro_end,synthetic,MNIST28,0.7866
April02.csv,19,35,pca_gmm,test_f1_micro_max,mix,Adult_mix,0.8339281965148015
April02.csv,19,41,pca_gmm,test_f1_micro_max,synthetic,Adult,0.8252152005038841
April02.csv,19,42,pca_gmm,test_f1_micro_max,synthetic,Census,0.8289943313038002
April02.csv,19,43,pca_gmm,test_f1_micro_max,synthetic,Covertype,0.7050592497611937
April02.csv,19,44,pca_gmm,test_f1_micro_max,synthetic,MNIST12,0.7878
April02.csv,19,45,pca_gmm,test_f1_micro_max,synthetic,MNIST28,0.801
April02.csv,20,2,rf,test_f1_macro_end,mix,Adult_mix,0.7746396429611135
April02.csv,20,8,rf,test_f1_macro_end,synthetic,Adult,0.7579927197504357
April02.csv,20,9,rf,test_f1_macro_end,synthetic,Census,0.7456012588668144
April02.csv,20,10,rf,test_f1_macro_end,synthetic,Covertype,0.6414576890135034
April02.csv,20,11,rf,test_f1_macro_end,synthetic,MNIST12,0.8816215572486479
April02.csv,20,12,rf,test_f1_macro_end,synthetic,MNIST28,0.8587534287735108
April02.csv,20,13,rf,test_f1_macro_max,mix,Adult_mix,0.7843907765473556
April02.csv,20,19,rf,test_f1_macro_max,synthetic,Adult,0.7760147845942743
April02.csv,20,20,rf,test_f1_macro_max,synthetic,Census,0.7771708615522934
April02.csv,20,21,rf,test_f1_macro_max,synthetic,Covertype,0.6527164450673965
April02.csv,20,22,rf,test_f1_macro_max,synthetic,MNIST12,0.8837177043389772
April02.csv,20,23,rf,test_f1_macro_max,synthetic,MNIST28,0.8675718944451896
April02.csv,20,24,rf,test_f1_micro_end,mix,Adult_mix,0.8436909510812514
April02.csv,20,30,rf,test_f1_micro_end,synthetic,Adult,0.8374973756036111
April02.csv,20,31,rf,test_f1_micro_end,synthetic,Census,0.8348729792147807
April02.csv,20,32,rf,test_f1_micro_end,synthetic,Covertype,0.793
April02.csv,20,33,rf,test_f1_micro_end,synthetic,MNIST12,0.8814
April02.csv,20,34,rf,test_f1_micro_end,synthetic,MNIST28,0.8586
April02.csv,20,35,rf,test_f1_micro_max,mix,Adult_mix,0.8466302750367416
April02.csv,20,41,rf,test_f1_micro_max,synthetic,Adult,0.8408566029813143
April02.csv,20,42,rf,test_f1_micro_max,synthetic,Census,0.8418013856812933
April02.csv,20,43,rf,test_f1_micro_max,synthetic,Covertype,0.7947
April02.csv,20,44,rf,test_f1_micro_max,synthetic,MNIST12,0.8836
April02.csv,20,45,rf,test_f1_micro_max,synthetic,MNIST28,0.8675
April02.csv,21,8,sdv_tvae_categorical,test_f1_macro_end,synthetic,Adult,0.7119700527820051
April02.csv,21,9,sdv_tvae_categorical,test_f1_macro_end,synthetic,Census,0.7107402488555818
April02.csv,21,10,sdv_tvae_categorical,test_f1_macro_end,synthetic,Covertype,0.487556135
April02.csv,21,11,sdv_tvae_categorical,test_f1_macro_end,synthetic,MNIST12,0.8140095282736771
April02.csv,21,12,sdv_tvae_categorical,test_f1_macro_end,synthetic,MNIST28,0.828504185
April02.csv,21,19,sdv_tvae_categorical,test_f1_macro_max,synthetic,Adult,0.7128105876738027
April02.csv,21,20,sdv_tvae_categorical,test_f1_macro_max,synthetic,Census,0.7125060206784795
April02.csv,21,21,sdv_tvae_categorical,test_f1_macro_max,synthetic,Covertype,0.4906254341566285
April02.csv,21,22,sdv_tvae_categorical,test_f1_macro_max,synthetic,MNIST12,0.8166074611458665
April02.csv,21,23,sdv_tvae_categorical,test_f1_macro_max,synthetic,MNIST28,0.8309354815861824
April02.csv,21,30,sdv_tvae_categorical,test_f1_micro_end,synthetic,Adult,0.7529918118832668
April02.csv,21,31,sdv_tvae_categorical,test_f1_micro_end,synthetic,Census,0.7496325845055637
April02.csv,21,32,sdv_tvae_categorical,test_f1_micro_end,synthetic,Covertype,0.6351
April02.csv,21,33,sdv_tvae_categorical,test_f1_micro_end,synthetic,MNIST12,0.8166
April02.csv,21,34,sdv_tvae_categorical,test_f1_micro_end,synthetic,MNIST28,0.8309
April02.csv,21,41,sdv_tvae_categorical,test_f1_micro_max,synthetic,Adult,0.7536216670165862
April02.csv,21,42,sdv_tvae_categorical,test_f1_micro_max,synthetic,Census,0.7519420533277347
April02.csv,21,43,sdv_tvae_categorical,test_f1_micro_max,synthetic,Covertype,0.6358
April02.csv,21,44,sdv_tvae_categorical,test_f1_micro_max,synthetic,MNIST12,0.8193
April02.csv,21,45,sdv_tvae_categorical,test_f1_micro_max,synthetic,MNIST28,0.8333
April02.csv,22,8,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Adult,0.5927665214670166
April02.csv,22,9,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Census,0.6198234694351733
April02.csv,22,10,sdv_tvae_gaussian,test_f1_macro_end,synthetic,Covertype,0.3759357247832753
April02.csv,22,11,sdv_tvae_gaussian,test_f1_macro_end,synthetic,MNIST12,0.4021400270662401
April02.csv,22,12,sdv_tvae_gaussian,test_f1_macro_end,synthetic,MNIST28,0.4465836996680165
April02.csv,22,19,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Adult,0.6277281804323811
April02.csv,22,20,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Census,0.6463865557353358
April02.csv,22,21,sdv_tvae_gaussian,test_f1_macro_max,synthetic,Covertype,0.3856187786438099
April02.csv,22,22,sdv_tvae_gaussian,test_f1_macro_max,synthetic,MNIST12,0.4049447098298322
April02.csv,22,23,sdv_tvae_gaussian,test_f1_macro_max,synthetic,MNIST28,0.4492458899687309
April02.csv,22,30,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Adult,0.7835397858492547
April02.csv,22,31,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Census,0.793092589
April02.csv,22,32,sdv_tvae_gaussian,test_f1_micro_end,synthetic,Covertype,0.4591
April02.csv,22,33,sdv_tvae_gaussian,test_f1_micro_end,synthetic,MNIST12,0.4757
April02.csv,22,34,sdv_tvae_gaussian,test_f1_micro_end,synthetic,MNIST28,0.5223
April02.csv,22,41,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Adult,0.7935124921268109
April02.csv,22,42,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Census,0.8009657778710897
April02.csv,22,43,sdv_tvae_gaussian,test_f1_micro_max,synthetic,Covertype,0.4613
April02.csv,22,44,sdv_tvae_gaussian,test_f1_micro_max,synthetic,MNIST12,0.4785
April02.csv,22,45,sdv_tvae_gaussian,test_f1_micro_max,synthetic,MNIST28,0.5236
April02.csv,23,8,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Adult,0.7167552354977896
April02.csv,23,9,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Census,0.7055690671344098
April02.csv,23,10,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,Covertype,0.4203120485121766
April02.csv,23,11,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST12,0.813437075
April02.csv,23,12,sdv_tvae_pca_gmm,test_f1_macro_end,synthetic,MNIST28,0.8301156173304616
April02.csv,23,19,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Adult,0.7292292660974358
April02.csv,23,20,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Census,0.7283813892193907
April02.csv,23,21,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,Covertype,0.4589683885829355
April02.csv,23,22,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST12,0.8157239140622128
April02.csv,23,23,sdv_tvae_pca_gmm,test_f1_macro_max,synthetic,MNIST28,0.8326137357706891
April02.csv,23,30,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Adult,0.7466932605500735
April02.csv,23,31,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Census,0.7312618097837498
April02.csv,23,32,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,Covertype,0.6686
April02.csv,23,33,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST12,0.816
April02.csv,23,34,sdv_tvae_pca_gmm,test_f1_micro_end,synthetic,MNIST28,0.8324
April02.csv,23,41,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Adult,0.762019735
April02.csv,23,42,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Census,0.7592903632164603
April02.csv,23,43,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,Covertype,0.6856
April02.csv,23,44,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST12,0.8183
April02.csv,23,45,sdv_tvae_pca_gmm,test_f1_micro_max,synthetic,MNIST28,0.8349
April02.csv,24,8,sdv_tvae_rf,test_f1_macro_end,synthetic,Adult,0.7382145513145162
April02.csv,24,9,sdv_tvae_rf,test_f1_macro_end,synthetic,Census,0.7450013875541358
April02.csv,24,10,sdv_tvae_rf,test_f1_macro_end,synthetic,Covertype,0.5522071596652971
April02.csv,24,11,sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST12,0.9302460860266192
April02.csv,24,12,sdv_tvae_rf,test_f1_macro_end,synthetic,MNIST28,0.9469810668217504
April02.csv,24,19,sdv_tvae_rf,test_f1_macro_max,synthetic,Adult,0.7719946249589884
April02.csv,24,20,sdv_tvae_rf,test_f1_macro_max,synthetic,Census,0.7839526068765121
April02.csv,24,21,sdv_tvae_rf,test_f1_macro_max,synthetic,Covertype,0.5633304213580282
April02.csv,24,22,sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST12,0.9314213700128904
April02.csv,24,23,sdv_tvae_rf,test_f1_macro_max,synthetic,MNIST28,0.9477908484801294
April02.csv,24,30,sdv_tvae_rf,test_f1_micro_end,synthetic,Adult,0.8326684862481629
April02.csv,24,31,sdv_tvae_rf,test_f1_micro_end,synthetic,Census,0.8378123031702709
April02.csv,24,32,sdv_tvae_rf,test_f1_micro_end,synthetic,Covertype,0.7742
April02.csv,24,33,sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST12,0.9306
April02.csv,24,34,sdv_tvae_rf,test_f1_micro_end,synthetic,MNIST28,0.9474
April02.csv,24,41,sdv_tvae_rf,test_f1_micro_max,synthetic,Adult,0.8414864581146336
April02.csv,24,42,sdv_tvae_rf,test_f1_micro_max,synthetic,Census,0.8455805164812094
April02.csv,24,43,sdv_tvae_rf,test_f1_micro_max,synthetic,Covertype,0.7806
April02.csv,24,44,sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST12,0.9318
April02.csv,24,45,sdv_tvae_rf,test_f1_micro_max,synthetic,MNIST28,0.9482
April02.csv,25,8,sdv_tvae_xgb,test_f1_macro_end,synthetic,Adult,0.7303360029130026
April02.csv,25,9,sdv_tvae_xgb,test_f1_macro_end,synthetic,Census,0.7282080396366846
April02.csv,25,10,sdv_tvae_xgb,test_f1_macro_end,synthetic,Covertype,0.5733181056124511
April02.csv,25,11,sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST12,0.9396494007184604
April02.csv,25,12,sdv_tvae_xgb,test_f1_macro_end,synthetic,MNIST28,0.9609658054022924
April02.csv,25,19,sdv_tvae_xgb,test_f1_macro_max,synthetic,Adult,0.7675032857546704
April02.csv,25,20,sdv_tvae_xgb,test_f1_macro_max,synthetic,Census,0.7767275563103134
April02.csv,25,21,sdv_tvae_xgb,test_f1_macro_max,synthetic,Covertype,0.5855505973885963
April02.csv,25,22,sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST12,0.9403850928842428
April02.csv,25,23,sdv_tvae_xgb,test_f1_macro_max,synthetic,MNIST28,0.9616767058547572
April02.csv,25,30,sdv_tvae_xgb,test_f1_micro_end,synthetic,Adult,0.8277346210371614
April02.csv,25,31,sdv_tvae_xgb,test_f1_micro_end,synthetic,Census,0.8307789208482049
April02.csv,25,32,sdv_tvae_xgb,test_f1_micro_end,synthetic,Covertype,0.7731
April02.csv,25,33,sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST12,0.9398
April02.csv,25,34,sdv_tvae_xgb,test_f1_micro_end,synthetic,MNIST28,0.9612
April02.csv,25,41,sdv_tvae_xgb,test_f1_micro_max,synthetic,Adult,0.8410665546924208
April02.csv,25,42,sdv_tvae_xgb,test_f1_micro_max,synthetic,Census,0.8446357337812304
April02.csv,25,43,sdv_tvae_xgb,test_f1_micro_max,synthetic,Covertype,0.7753
April02.csv,25,44,sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST12,0.9407
April02.csv,25,45,sdv_tvae_xgb,test_f1_micro_max,synthetic,MNIST28,0.9619
April02.csv,26,8,tvae,test_f1_macro_end,synthetic,Adult,0.7177808494069435
April02.csv,26,9,tvae,test_f1_macro_end,synthetic,Census,0.7222924020703038
April02.csv,26,10,tvae,test_f1_macro_end,synthetic,Covertype,0.2672459195051856
April02.csv,26,11,tvae,test_f1_macro_end,synthetic,MNIST12,0.9216899968362328
April02.csv,26,12,tvae,test_f1_macro_end,synthetic,MNIST28,0.9289449422883832
April02.csv,26,19,tvae,test_f1_macro_max,synthetic,Adult,0.7503944115852196
April02.csv,26,20,tvae,test_f1_macro_max,synthetic,Census,0.7383791024283467
April02.csv,26,21,tvae,test_f1_macro_max,synthetic,Covertype,0.2972320714416863
April02.csv,26,22,tvae,test_f1_macro_max,synthetic,MNIST12,0.9248462943223508
April02.csv,26,23,tvae,test_f1_macro_max,synthetic,MNIST28,0.935625921
April02.csv,26,30,tvae,test_f1_micro_end,synthetic,Adult,0.807264329
April02.csv,26,31,tvae,test_f1_micro_end,synthetic,Census,0.8045349569598992
April02.csv,26,32,tvae,test_f1_micro_end,synthetic,Covertype,0.6439420669001661
April02.csv,26,33,tvae,test_f1_micro_end,synthetic,MNIST12,0.9219
April02.csv,26,34,tvae,test_f1_micro_end,synthetic,MNIST28,0.9291
April02.csv,26,41,tvae,test_f1_micro_max,synthetic,Adult,0.8167121562040731
April02.csv,26,42,tvae,test_f1_micro_max,synthetic,Census,0.8144026873819021
April02.csv,26,43,tvae,test_f1_micro_max,synthetic,Covertype,0.6526423586310164
April02.csv,26,44,tvae,test_f1_micro_max,synthetic,MNIST12,0.9252
April02.csv,26,45,tvae,test_f1_micro_max,synthetic,MNIST28,0.9361
April02.csv,27,2,xgb,test_f1_macro_end,mix,Adult_mix,0.7732502421510552
April02.csv,27,8,xgb,test_f1_macro_end,synthetic,Adult,0.7374930147509772
April02.csv,27,9,xgb,test_f1_macro_end,synthetic,Census,0.7280140604893692
April02.csv,27,10,xgb,test_f1_macro_end,synthetic,Covertype,0.6346473583140428
April02.csv,27,11,xgb,test_f1_macro_end,synthetic,MNIST12,0.8787915436373581
April02.csv,27,12,xgb,test_f1_macro_end,synthetic,MNIST28,0.8727587442749101
April02.csv,27,13,xgb,test_f1_macro_max,mix,Adult_mix,0.7771508611456992
April02.csv,27,19,xgb,test_f1_macro_max,synthetic,Adult,0.7724283097243554
April02.csv,27,20,xgb,test_f1_macro_max,synthetic,Census,0.7739578363107567
April02.csv,27,21,xgb,test_f1_macro_max,synthetic,Covertype,0.646754193
April02.csv,27,22,xgb,test_f1_macro_max,synthetic,MNIST12,0.8807323097061156
April02.csv,27,23,xgb,test_f1_macro_max,synthetic,MNIST28,0.8801609984967349
April02.csv,27,24,xgb,test_f1_micro_end,mix,Adult_mix,0.8445307579256771
April02.csv,27,30,xgb,test_f1_micro_end,synthetic,Adult,0.829414235
April02.csv,27,31,xgb,test_f1_micro_end,synthetic,Census,0.8200713835817762
April02.csv,27,32,xgb,test_f1_micro_end,synthetic,Covertype,0.7787
April02.csv,27,33,xgb,test_f1_micro_end,synthetic,MNIST12,0.8783
April02.csv,27,34,xgb,test_f1_micro_end,synthetic,MNIST28,0.8712
April02.csv,27,35,xgb,test_f1_micro_max,mix,Adult_mix,0.8480999370144867
April02.csv,27,41,xgb,test_f1_micro_max,synthetic,Adult,0.8406466512702079
April02.csv,27,42,xgb,test_f1_micro_max,synthetic,Census,0.8434809993701449
April02.csv,27,43,xgb,test_f1_micro_max,synthetic,Covertype,0.7808
April02.csv,27,44,xgb,test_f1_micro_max,synthetic,MNIST12,0.8803
April02.csv,27,45,xgb,test_f1_micro_max,synthetic,MNIST28,0.8793
